source,target,weight
H19Di.735897,Starratt.Rightpalm.983853,0.96824192461088299
H19Di.735897,outsidemouthT1.U3.536657,0.91698259904483548
H19Di.735897,H47Di.735993,0.80082210728613146
H19Di.735897,SKM7.640188,0.95150697517352401
H19Di.735897,Ab.swab.T7.U1.536324,0.98541562220019485
H19Di.735897,H45Fr.735904,0.87364335846379659
H19Di.735897,H25Tv.735968,0.84624565683185526
H19Di.735897,LD.NBS1080E.710948,0.97347099604533849
H19Di.735897,H43Do.735914,0.76999894351238618
H19Di.735897,LD.NBS1084B.710923,0.95779840243064784
H19Di.735897,UNKNOWN.2.983806,0.95958975212892028
H19Di.735897,water9.20.481319,0.99592345147740713
H19Di.735897,Salti.Rightpalm.983901,0.93238385921761124
H19Di.735897,Ab.swab.T6.U5.536340,0.98862018069255442
H19Di.735897,Erlandson.Rightpalm.983944,0.96987242645683891
H19Di.735897,Vinedale.Mouth.983753,0.95834119205004875
H19Di.735897,H57Cb.735926,0.91296689405504616
H19Di.735897,Witch.Stool.984007,0.96195142972146741
H19Di.735897,H56Dh.736028,0.90551956220331642
H19Di.735897,H61Kc.735951,0.85180360055493776
H19Di.735897,H51Tv.736045,0.90170988950015585
H19Di.735897,Ab.reswab.T1.S3.536737,0.98371561808857033
H19Di.735897,NICU.48.1129827,0.97992218715935497
H19Di.735897,Postscript.Stool.983740,0.94862931681380724
H19Di.735897,belly.reswab.TO.S5.536632,0.9914381988240949
H19Di.735897,Tewnac.Rightpalm.983909,0.9640474785741282
H19Di.735897,Starratt.Mouth.983857,0.9576044146603877
H19Di.735897,UNKNOWN.6.984020,0.96298063883505824
H19Di.735897,Innkeeper.Stool.984084,0.94462131006434602
H19Di.735897,January.Forehead.983875,0.94940277226081748
H19Di.735897,Foothill.Rightpalm.983935,0.95676698714587693
H19Di.735897,NZFACE.R1.Browntop.604747,0.91847534956502042
H19Di.735897,Sylvanus.Forehead.983979,0.9483761507656906
H19Di.735897,Digregorio.Stool.983827,0.9578789235532772
H19Di.735897,E1A03BALA.481378,0.9835328558700317
H19Di.735897,Salti.Stool.983744,0.97214175514901757
H19Di.735897,H25Dh.735938,0.85028780151161465
H19Di.735897,Slades.Leftpalm.983748,0.96906291351905427
H19Di.735897,Pasho.Rightpalm.983838,0.95326013590502523
H19Di.735897,Nobscot.Leftpalm.983756,0.93904027783707755
H19Di.735897,Padanaran.Stool.984042,0.96094335250144058
H19Di.735897,H57Dh.735975,0.88699855867403632
H19Di.735897,Witch.Mouth.983948,0.95115232305749187
H19Di.735897,Hager.Stool.983809,0.9436480978530396
H19Di.735897,Zambon.Rightpalm.983924,0.94678539107514825
H19Di.735897,Stannes.Leftpalm.984044,0.94938899540326138
H19Di.735897,Tewnac.Forehead.983913,0.96487263880638163
H19Di.735897,H45Kc.735996,0.86525879329532329
H19Di.735897,Menekish.Rightpalm.983701,0.97008462443072185
H19Di.735897,SKM9.640192,0.95663722156359676
H19Di.735897,Delmore.Leftpalm.983802,0.9723313033372093
H19Di.735897,Cochituate.Rightpalm.983780,0.96986435402789795
H19Di.735897,Hager.Rightpalm.984019,0.95092523889757663
H19Di.735897,Elmira.Forehead.984078,0.96051046697943465
H19Di.735897,Sandale.Forehead.983895,0.9705194487150155
H19Di.735897,Pinrock.Forehead.983973,0.96607192853042134
H19Di.735897,H51Dh.735983,0.93396770387665895
H19Di.735897,Tewnac.Stool.984030,0.95769822501387003
H19Di.735897,Stannes.Stool.983985,0.95903529566256707
H19Di.735897,H34Fr.736058,0.93839860265606967
H19Di.735897,Caravel.Leftpalm.984066,0.95562058666419092
H19Di.735897,sample.5.08DO5M.6.664699,0.95568204209123042
H19Di.735897,Willowbe.Rightpalm.983956,0.96937112133602432
H19Di.735897,Wibraview.Mouth.983941,0.95633051423058202
H19Di.735897,Claudett.Forehead.983918,0.96545080997266153
H19Di.735897,Mariposa.Stool.2.983675,0.96396604790514273
H19Di.735897,Nobscot.Mouth.983927,0.96975198145450159
H19Di.735897,Tewnac.Leftpalm.983685,0.96932971943228841
H19Di.735897,Witch.Forehead.983845,0.96552390052445136
H19Di.735897,Outsidemouth.T0.S1.536654,0.96695923574376441
H19Di.735897,H41Fr.736015,0.92813501209947114
H19Di.735897,Sylvanus.Stool.983799,0.96255121607943861
H19Di.735897,Burne.Rightpalm.984026,0.96113265922822011
H19Di.735897,Burne.Stool.983837,0.96175586833089755
H19Di.735897,Devenwood.Mouth.983733,0.97173456483924392
H19Di.735897,SKM8.640201,0.96420298488288847
H19Di.735897,Misty.Leftpalm.983770,0.96274443912222929
H19Di.735897,Overton.Leftpalm.983873,0.95662756088828327
H19Di.735897,MaryJane.Mouth.983829,0.97600773358055004
H19Di.735897,Malfa.Stool.983783,0.96820750543772749
H19Di.735897,H51Kc.735988,0.90202622732304705
H19Di.735897,Ab.liq.T5.U4.536381,0.99253705244407064
H19Di.735897,Nobscot.Stool.983904,0.96690924950457602
H19Di.735897,egg.WI.2008.334.712304.739412,0.98896899691036755
H19Di.735897,Outsidemouth.T0.S4.536554,0.99276435930115159
H19Di.735897,Ab.liq.T6.S1.536298,0.98715983474074065
H19Di.735897,Pitt.BAL.L.neg.7017.40289.592427,0.98185684755401914
H19Di.735897,Pitt.BAL.L.pos.7003.34033.592386,0.98993612233195361
H19Di.735897,BD.ERD506.710917,0.98085157173536064
H19Di.735897,sal1.11.4.201.11.18.V1V2.481224,0.99376628002743717
H19Di.735897,Bbo7.285891,0.98573349056326198
H19Di.735897,Ab.liq.T6.S2.536529,0.99365025419410946
H19Di.735897,M22Knel.140707,0.97492474280908115
H19Di.735897,LD.Sl1.710984,0.98317030249078818
H19Di.735897,Ab.liq.T3.S4.536470,0.99559510345316582
H19Di.735897,Ab.swab.T7.S1.536653,0.98558286579030974
H19Di.735897,Ab.liq.T4.S3.536516,0.99558956713813651
H19Di.735897,fecal.T7.wet.5.536416,0.99149344678293083
H19Di.735897,PSBplastic.12.6.285.12.6.V1V2.481418,0.9981118440203256
H19Di.735897,ss1.11.2.253.11.30.V1V2.481421,0.99255456110866425
H19Di.735897,S154.141182,0.97239822445109092
H19Di.735897,Mbd11.285921,0.98356541716429913
H19Di.735897,Ab.liq.T2.S3.536282,0.99123779646796939
H19Di.735897,M22Kner.140718,0.99149752151568415
H19Di.735897,belly.U.T0.1.536513,0.93960998112596639
H19Di.735897,belly.S.T2.3.536539,1.0
H19Di.735897,M22Navl.140637,0.99197038815084215
H19Di.735897,M41Aptr.140772,0.9954272204810225
H19Di.735897,M41Navl.140280,0.99251605667456722
H19Di.735897,F12Navl.140828,0.995840535868592
H19Di.735897,E1A06BAL1stReturn.481299,0.99440131734333614
H19Di.735897,E1A06Prewash1.481420,1.0
H19Di.735897,saline11.15.481304,1.0
H19Di.735897,M21Navl.140850,0.99078307304042457
H19Di.735897,M41Aptl.140841,0.99310049913789256
H19Di.735897,belly.U.T0.3.536391,0.97070193285799999
H19Di.735897,M42Navl.140564,0.98808869666920507
H19Di.735897,Bnf2.285940,0.98574629360145527
H19Di.735897,water8.24.481371,1.0
H19Di.735897,M32Urin.140565,1.0
H19Di.735897,F11Navl.140566,1.0
H19Di.735897,M42Aptl.140537,0.99331731610674867
H19Di.735897,E1A02BALA.481383,1.0
H19Di.735897,NR117A.994701,1.0
H19Di.735897,water9.22.481240,1.0
H19Di.735897,M42Aptr.140377,0.99204379700307843
H43Di.735941,BD.ERD502.710978,0.946417787056541
H43Di.735941,H41Di.736046,0.66722156170732738
H43Di.735941,saline9.20.481253,1.0
H43Di.735941,Ab.liq.T2.U3.536450,0.93102084208804492
H43Di.735941,LD.NBS1069E.710937,0.95887526413212609
H43Di.735941,H61Tv.736009,0.5967574448933457
H43Di.735941,H55Di.736023,0.58321094144731545
H43Di.735941,H25Cb.735948,0.89078017347918637
H43Di.735941,H22Pc.736019,0.79319734388814533
H43Di.735941,H23Do.736050,0.73586783854761806
H43Di.735941,H43Tv.735924,0.48631010465684099
H43Di.735941,H47Tv.735960,0.70189989480302717
H43Di.735941,LD.Stulil2.710922,0.92208446918624876
H43Di.735941,H22Kc.735911,0.91282361641667664
H43Di.735941,H41Dh.736012,0.78164634787601117
H43Di.735941,LD.Carsow1.710949,0.94270664734511667
H43Di.735941,H45Cb.735913,0.85755549310823198
H43Di.735941,Starratt.Rightpalm.983853,0.96537610020125497
H43Di.735941,outsidemouthT1.U3.536657,0.8969158732269642
H43Di.735941,H47Di.735993,0.66740365121726686
H43Di.735941,SKM7.640188,0.95954197460456947
H43Di.735941,Ab.swab.T7.U1.536324,0.99490760661688571
H43Di.735941,H45Fr.735904,0.82372853163845283
H43Di.735941,H25Tv.735968,0.89049284261980177
H43Di.735941,LD.NBS1080E.710948,0.97307329139936671
H43Di.735941,H43Do.735914,0.70717079020319162
H43Di.735941,LD.NBS1084B.710923,0.9578006172545247
H43Di.735941,UNKNOWN.2.983806,0.87382145632190611
H43Di.735941,water9.20.481319,1.0
H43Di.735941,Salti.Rightpalm.983901,0.86266677073633558
H43Di.735941,Ab.swab.T6.U5.536340,0.99419488201510609
H43Di.735941,Erlandson.Rightpalm.983944,0.93660075641124985
H43Di.735941,Vinedale.Mouth.983753,0.9343391201393596
H43Di.735941,H57Cb.735926,0.8455964222819724
H43Di.735941,Witch.Stool.984007,0.89752812186287156
H43Di.735941,H56Dh.736028,0.89141322747110086
H43Di.735941,H61Kc.735951,0.80632815299777094
H43Di.735941,H51Tv.736045,0.81677908392646914
H43Di.735941,Ab.reswab.T1.S3.536737,0.97022520627203335
H43Di.735941,NICU.48.1129827,0.94969433608936504
H43Di.735941,Postscript.Stool.983740,0.86633891798233231
H43Di.735941,belly.reswab.TO.S5.536632,0.9496021248826324
H43Di.735941,Tewnac.Rightpalm.983909,0.93300392786216646
H43Di.735941,Starratt.Mouth.983857,0.88521011796158322
H43Di.735941,UNKNOWN.6.984020,0.92683796955427888
H43Di.735941,Innkeeper.Stool.984084,0.93832332780689531
H43Di.735941,January.Forehead.983875,0.87512763100909174
H43Di.735941,Foothill.Rightpalm.983935,0.91039757197112448
H43Di.735941,NZFACE.R1.Browntop.604747,0.87713066818588126
H43Di.735941,Sylvanus.Forehead.983979,0.92791727326710605
H43Di.735941,Digregorio.Stool.983827,0.92218459555900412
H43Di.735941,E1A03BALA.481378,1.0
H43Di.735941,Salti.Stool.983744,0.93415835560260518
H43Di.735941,H25Dh.735938,0.83873409657420139
H43Di.735941,Slades.Leftpalm.983748,0.92707026891704658
H43Di.735941,Pasho.Rightpalm.983838,0.92636262019269699
H43Di.735941,Nobscot.Leftpalm.983756,0.91928245807897535
H43Di.735941,Padanaran.Stool.984042,0.88906483575749506
H43Di.735941,H57Dh.735975,0.88941520588869727
H43Di.735941,Witch.Mouth.983948,0.87645813693270125
H43Di.735941,Hager.Stool.983809,0.86393246447316052
H43Di.735941,Zambon.Rightpalm.983924,0.87515617037088311
H43Di.735941,Stannes.Leftpalm.984044,0.92575783401925282
H43Di.735941,Tewnac.Forehead.983913,0.89093779002327345
H43Di.735941,H45Kc.735996,0.94316236735910042
H43Di.735941,Menekish.Rightpalm.983701,0.93578609580041028
H43Di.735941,SKM9.640192,0.9680679201693656
H43Di.735941,Delmore.Leftpalm.983802,0.96687288402105176
H43Di.735941,Cochituate.Rightpalm.983780,0.89659537960711078
H43Di.735941,Hager.Rightpalm.984019,0.87020406296954245
H43Di.735941,Elmira.Forehead.984078,0.96773906665035114
H43Di.735941,Sandale.Forehead.983895,0.94275729545533282
H43Di.735941,Pinrock.Forehead.983973,0.94968057217184743
H43Di.735941,H51Dh.735983,0.93370789594167791
H43Di.735941,Tewnac.Stool.984030,0.94198030620926743
H43Di.735941,Stannes.Stool.983985,0.90283775745249706
H43Di.735941,H34Fr.736058,0.88791201554010546
H43Di.735941,Caravel.Leftpalm.984066,0.88496614657802464
H43Di.735941,sample.5.08DO5M.6.664699,0.88879091773550889
H43Di.735941,Willowbe.Rightpalm.983956,0.89484684427357297
H43Di.735941,Wibraview.Mouth.983941,0.89419611548139133
H43Di.735941,Claudett.Forehead.983918,0.92320080957009998
H43Di.735941,Mariposa.Stool.2.983675,0.94109265914047602
H43Di.735941,Nobscot.Mouth.983927,0.96753189934245543
H43Di.735941,Tewnac.Leftpalm.983685,0.95815996289877181
H43Di.735941,Witch.Forehead.983845,0.93971952614704291
H43Di.735941,Outsidemouth.T0.S1.536654,0.98267195474547508
H43Di.735941,H41Fr.736015,0.85491133209997561
H43Di.735941,Sylvanus.Stool.983799,0.9101256313174978
H43Di.735941,Burne.Rightpalm.984026,0.95238531222073197
H43Di.735941,Burne.Stool.983837,0.89911104695621935
H43Di.735941,Devenwood.Mouth.983733,0.89468460601103372
H43Di.735941,SKM8.640201,0.96765740439014158
H43Di.735941,Misty.Leftpalm.983770,0.95451703585921843
H43Di.735941,Overton.Leftpalm.983873,0.88143688133073106
H43Di.735941,MaryJane.Mouth.983829,0.96445238600743577
H43Di.735941,Malfa.Stool.983783,0.94276577724889676
H43Di.735941,H51Kc.735988,0.89397293697740765
H43Di.735941,Ab.liq.T5.U4.536381,0.99552415656046434
H43Di.735941,Nobscot.Stool.983904,0.94832251268594403
H43Di.735941,egg.WI.2008.334.712304.739412,0.97666994147339614
H43Di.735941,Outsidemouth.T0.S4.536554,1.0
H43Di.735941,Ab.liq.T6.S1.536298,0.98439117410653965
H43Di.735941,Pitt.BAL.L.neg.7017.40289.592427,0.99583599779960508
H43Di.735941,Pitt.BAL.L.pos.7003.34033.592386,0.98658149644260484
H43Di.735941,BD.ERD506.710917,0.97791719318727643
H43Di.735941,sal1.11.4.201.11.18.V1V2.481224,1.0
H43Di.735941,Bbo7.285891,0.9942291466154406
H43Di.735941,Ab.liq.T6.S2.536529,0.99636051155028216
H43Di.735941,M22Knel.140707,0.94852973522885697
H43Di.735941,LD.Sl1.710984,0.97851674831793201
H43Di.735941,Ab.liq.T3.S4.536470,0.99856070253938822
H43Di.735941,Ab.swab.T7.S1.536653,0.99251418031419925
H43Di.735941,Ab.liq.T4.S3.536516,0.99855230066370959
H43Di.735941,fecal.T7.wet.5.536416,0.99098211349930099
H43Di.735941,PSBplastic.12.6.285.12.6.V1V2.481418,0.99302056629022728
H43Di.735941,ss1.11.2.253.11.30.V1V2.481421,0.97417363383922329
H43Di.735941,S154.141182,0.96460794230077485
H43Di.735941,Mbd11.285921,0.97882600753604554
H43Di.735941,Ab.liq.T2.S3.536282,0.99707926548932302
H43Di.735941,M22Kner.140718,0.95429917814680143
H43Di.735941,belly.U.T0.1.536513,0.97735374292223742
H43Di.735941,belly.S.T2.3.536539,1.0
H43Di.735941,M22Navl.140637,0.96877373169771974
H43Di.735941,M41Aptr.140772,0.97713610240511217
H43Di.735941,M41Navl.140280,0.99240599868448731
H43Di.735941,F12Navl.140828,0.99205920484003951
H43Di.735941,E1A06BAL1stReturn.481299,0.98616796047902822
H43Di.735941,E1A06Prewash1.481420,1.0
H43Di.735941,saline11.15.481304,1.0
H43Di.735941,M21Navl.140850,0.99487948502245815
H43Di.735941,M41Aptl.140841,0.99094440511565396
H43Di.735941,belly.U.T0.3.536391,0.91210579857399998
H43Di.735941,M42Navl.140564,0.98399418614924417
H43Di.735941,Bnf2.285940,0.99188579938079213
H43Di.735941,water8.24.481371,1.0
H43Di.735941,M32Urin.140565,0.9921387326510317
H43Di.735941,F11Navl.140566,1.0
H43Di.735941,M42Aptl.140537,0.99231491352276113
H43Di.735941,E1A02BALA.481383,1.0
H43Di.735941,NR117A.994701,1.0
H43Di.735941,water9.22.481240,1.0
H43Di.735941,M42Aptr.140377,1.0
BD.ERD502.710978,H41Di.736046,0.95962328066565883
BD.ERD502.710978,saline9.20.481253,1.0
BD.ERD502.710978,Ab.liq.T2.U3.536450,0.94362993546980023
BD.ERD502.710978,LD.NBS1069E.710937,0.98495277592872787
BD.ERD502.710978,H61Tv.736009,0.95144302435076666
BD.ERD502.710978,H55Di.736023,0.95119188783141051
BD.ERD502.710978,H25Cb.735948,0.9680095628210813
BD.ERD502.710978,H22Pc.736019,0.94301400941416236
BD.ERD502.710978,H23Do.736050,0.95799251618115122
BD.ERD502.710978,H43Tv.735924,0.95350615497496882
BD.ERD502.710978,H47Tv.735960,0.95519020726033455
BD.ERD502.710978,LD.Stulil2.710922,0.97390404766094163
BD.ERD502.710978,H22Kc.735911,0.97824426332770076
BD.ERD502.710978,H41Dh.736012,0.96300128687020092
BD.ERD502.710978,LD.Carsow1.710949,0.99310373691070208
BD.ERD502.710978,H45Cb.735913,0.94761244969830594
BD.ERD502.710978,Starratt.Rightpalm.983853,0.99686977821521816
BD.ERD502.710978,outsidemouthT1.U3.536657,0.99683316969046731
BD.ERD502.710978,H47Di.735993,0.96164430275801949
BD.ERD502.710978,SKM7.640188,0.99915023905089817
BD.ERD502.710978,Ab.swab.T7.U1.536324,0.99988157224755969
BD.ERD502.710978,H45Fr.735904,0.95868461409753336
BD.ERD502.710978,H25Tv.735968,0.99751107229360114
BD.ERD502.710978,LD.NBS1080E.710948,0.98543948359833577
BD.ERD502.710978,H43Do.735914,0.97633694462078802
BD.ERD502.710978,LD.NBS1084B.710923,0.99740002619444068
BD.ERD502.710978,UNKNOWN.2.983806,0.96758171647747504
BD.ERD502.710978,water9.20.481319,1.0
BD.ERD502.710978,Salti.Rightpalm.983901,0.96924098211854992
BD.ERD502.710978,Ab.swab.T6.U5.536340,0.99964464504763961
BD.ERD502.710978,Erlandson.Rightpalm.983944,0.97471927056954177
BD.ERD502.710978,Vinedale.Mouth.983753,0.97413415197008879
BD.ERD502.710978,H57Cb.735926,0.96306597074293809
BD.ERD502.710978,Witch.Stool.984007,0.97034837804706364
BD.ERD502.710978,H56Dh.736028,0.99882798950341656
BD.ERD502.710978,H61Kc.735951,0.97939235990959317
BD.ERD502.710978,H51Tv.736045,0.96463718867908466
BD.ERD502.710978,Ab.reswab.T1.S3.536737,1.0
BD.ERD502.710978,NICU.48.1129827,0.97110573059419536
BD.ERD502.710978,Postscript.Stool.983740,0.9724704025706139
BD.ERD502.710978,belly.reswab.TO.S5.536632,0.95368843908133805
BD.ERD502.710978,Tewnac.Rightpalm.983909,0.97489533837241149
BD.ERD502.710978,Starratt.Mouth.983857,0.9697366135230745
BD.ERD502.710978,UNKNOWN.6.984020,0.96610546680868292
BD.ERD502.710978,Innkeeper.Stool.984084,0.9847075752897283
BD.ERD502.710978,January.Forehead.983875,0.97235944247428163
BD.ERD502.710978,Foothill.Rightpalm.983935,0.97748280580457458
BD.ERD502.710978,NZFACE.R1.Browntop.604747,0.99718995945097322
BD.ERD502.710978,Sylvanus.Forehead.983979,0.97735293111083354
BD.ERD502.710978,Digregorio.Stool.983827,0.97015634524730576
BD.ERD502.710978,E1A03BALA.481378,1.0
BD.ERD502.710978,Salti.Stool.983744,0.97170644095407821
BD.ERD502.710978,H25Dh.735938,0.99167447971862954
BD.ERD502.710978,Slades.Leftpalm.983748,0.97299874086754756
BD.ERD502.710978,Pasho.Rightpalm.983838,0.97557581635333002
BD.ERD502.710978,Nobscot.Leftpalm.983756,0.98235517598223387
BD.ERD502.710978,Padanaran.Stool.984042,0.97290517689684575
BD.ERD502.710978,H57Dh.735975,0.99557914895473076
BD.ERD502.710978,Witch.Mouth.983948,0.97650395694386416
BD.ERD502.710978,Hager.Stool.983809,0.96948087975589026
BD.ERD502.710978,Zambon.Rightpalm.983924,0.97524692903641474
BD.ERD502.710978,Stannes.Leftpalm.984044,0.97848089815989969
BD.ERD502.710978,Tewnac.Forehead.983913,0.97040166756195723
BD.ERD502.710978,H45Kc.735996,0.92245579708821601
BD.ERD502.710978,Menekish.Rightpalm.983701,0.9707645845345233
BD.ERD502.710978,SKM9.640192,0.99928854572997439
BD.ERD502.710978,Delmore.Leftpalm.983802,0.98879989051698658
BD.ERD502.710978,Cochituate.Rightpalm.983780,0.97202977026019477
BD.ERD502.710978,Hager.Rightpalm.984019,0.97116498537658014
BD.ERD502.710978,Elmira.Forehead.984078,0.99090041650587724
BD.ERD502.710978,Sandale.Forehead.983895,0.9862285940357467
BD.ERD502.710978,Pinrock.Forehead.983973,0.98808826898106583
BD.ERD502.710978,H51Dh.735983,0.99333825808799814
BD.ERD502.710978,Tewnac.Stool.984030,0.97984676992501285
BD.ERD502.710978,Stannes.Stool.983985,0.97363200671047023
BD.ERD502.710978,H34Fr.736058,0.98132092237321522
BD.ERD502.710978,Caravel.Leftpalm.984066,0.9691633016208534
BD.ERD502.710978,sample.5.08DO5M.6.664699,0.95856141169860509
BD.ERD502.710978,Willowbe.Rightpalm.983956,0.97174210018149276
BD.ERD502.710978,Wibraview.Mouth.983941,0.97226712601726362
BD.ERD502.710978,Claudett.Forehead.983918,0.97354167236912581
BD.ERD502.710978,Mariposa.Stool.2.983675,0.97386056292435785
BD.ERD502.710978,Nobscot.Mouth.983927,0.99282915078264999
BD.ERD502.710978,Tewnac.Leftpalm.983685,0.99242699443300864
BD.ERD502.710978,Witch.Forehead.983845,0.97281827845573143
BD.ERD502.710978,Outsidemouth.T0.S1.536654,1.0
BD.ERD502.710978,H41Fr.736015,0.96345018362850732
BD.ERD502.710978,Sylvanus.Stool.983799,0.97380541577003277
BD.ERD502.710978,Burne.Rightpalm.984026,0.99366893764132147
BD.ERD502.710978,Burne.Stool.983837,0.97103487444908954
BD.ERD502.710978,Devenwood.Mouth.983733,0.9705061461464809
BD.ERD502.710978,SKM8.640201,0.99980593148842201
BD.ERD502.710978,Misty.Leftpalm.983770,0.99381767168932234
BD.ERD502.710978,Overton.Leftpalm.983873,0.97062021214668792
BD.ERD502.710978,MaryJane.Mouth.983829,0.9863491942621474
BD.ERD502.710978,Malfa.Stool.983783,0.97331266093672431
BD.ERD502.710978,H51Kc.735988,0.98538662291457024
BD.ERD502.710978,Ab.liq.T5.U4.536381,0.99753587974087632
BD.ERD502.710978,Nobscot.Stool.983904,0.9804788322439143
BD.ERD502.710978,egg.WI.2008.334.712304.739412,0.99728499995494801
BD.ERD502.710978,Outsidemouth.T0.S4.536554,1.0
BD.ERD502.710978,Ab.liq.T6.S1.536298,0.9927774070412152
BD.ERD502.710978,Pitt.BAL.L.neg.7017.40289.592427,1.0
BD.ERD502.710978,Pitt.BAL.L.pos.7003.34033.592386,1.0
BD.ERD502.710978,BD.ERD506.710917,0.99810276841311307
BD.ERD502.710978,sal1.11.4.201.11.18.V1V2.481224,1.0
BD.ERD502.710978,Bbo7.285891,0.99918720374865366
BD.ERD502.710978,Ab.liq.T6.S2.536529,0.99922564075537923
BD.ERD502.710978,M22Knel.140707,0.99208149772751641
BD.ERD502.710978,LD.Sl1.710984,0.99590754441894236
BD.ERD502.710978,Ab.liq.T3.S4.536470,1.0
BD.ERD502.710978,Ab.swab.T7.S1.536653,1.0
BD.ERD502.710978,Ab.liq.T4.S3.536516,1.0
BD.ERD502.710978,fecal.T7.wet.5.536416,0.99940418556473287
BD.ERD502.710978,PSBplastic.12.6.285.12.6.V1V2.481418,1.0
BD.ERD502.710978,ss1.11.2.253.11.30.V1V2.481421,0.99720796041505122
BD.ERD502.710978,S154.141182,0.99738085341560512
BD.ERD502.710978,Mbd11.285921,0.9975695335239726
BD.ERD502.710978,Ab.liq.T2.S3.536282,0.9990264218297743
BD.ERD502.710978,M22Kner.140718,0.96811570568381455
BD.ERD502.710978,belly.U.T0.1.536513,1.0
BD.ERD502.710978,belly.S.T2.3.536539,1.0
BD.ERD502.710978,M22Navl.140637,0.9799259703771056
BD.ERD502.710978,M41Aptr.140772,0.99673372891501599
BD.ERD502.710978,M41Navl.140280,0.99889942009920107
BD.ERD502.710978,F12Navl.140828,0.9981093344857237
BD.ERD502.710978,E1A06BAL1stReturn.481299,0.9901199717707343
BD.ERD502.710978,E1A06Prewash1.481420,1.0
BD.ERD502.710978,saline11.15.481304,1.0
BD.ERD502.710978,M21Navl.140850,1.0
BD.ERD502.710978,M41Aptl.140841,1.0
BD.ERD502.710978,belly.U.T0.3.536391,0.985350966429
BD.ERD502.710978,M42Navl.140564,0.99627771770912654
BD.ERD502.710978,Bnf2.285940,0.99676868116877004
BD.ERD502.710978,water8.24.481371,1.0
BD.ERD502.710978,M32Urin.140565,1.0
BD.ERD502.710978,F11Navl.140566,1.0
BD.ERD502.710978,M42Aptl.140537,1.0
BD.ERD502.710978,E1A02BALA.481383,1.0
BD.ERD502.710978,NR117A.994701,1.0
BD.ERD502.710978,water9.22.481240,1.0
BD.ERD502.710978,M42Aptr.140377,1.0
H41Di.736046,saline9.20.481253,0.98150716597250143
H41Di.736046,Ab.liq.T2.U3.536450,0.94362993547276708
H41Di.736046,LD.NBS1069E.710937,0.95787849053979435
H41Di.736046,H61Tv.736009,0.71092530320602898
H41Di.736046,H55Di.736023,0.69800968619764636
H41Di.736046,H25Cb.735948,0.78248286826987934
H41Di.736046,H22Pc.736019,0.83058346891546764
H41Di.736046,H23Do.736050,0.75123853321832479
H41Di.736046,H43Tv.735924,0.69933978839597233
H41Di.736046,H47Tv.735960,0.74139555214125175
H41Di.736046,LD.Stulil2.710922,0.94039988386186923
H41Di.736046,H22Kc.735911,0.84391429903350801
H41Di.736046,H41Dh.736012,0.72669542439633161
H41Di.736046,LD.Carsow1.710949,0.96255907970416443
H41Di.736046,H45Cb.735913,0.90953878780173436
H41Di.736046,Starratt.Rightpalm.983853,0.94787927474233891
H41Di.736046,outsidemouthT1.U3.536657,0.89031197642037097
H41Di.736046,H47Di.735993,0.73790904243058486
H41Di.736046,SKM7.640188,0.96078015238108849
H41Di.736046,Ab.swab.T7.U1.536324,0.96916733447039749
H41Di.736046,H45Fr.735904,0.73474385586778901
H41Di.736046,H25Tv.735968,0.78716198289451678
H41Di.736046,LD.NBS1080E.710948,0.97808265446548082
H41Di.736046,H43Do.735914,0.81790132350438527
H41Di.736046,LD.NBS1084B.710923,0.97634292170225012
H41Di.736046,UNKNOWN.2.983806,0.89384347781042628
H41Di.736046,water9.20.481319,0.99490431434675908
H41Di.736046,Salti.Rightpalm.983901,0.87811250193624613
H41Di.736046,Ab.swab.T6.U5.536340,0.97175689603688276
H41Di.736046,Erlandson.Rightpalm.983944,0.93742425378134531
H41Di.736046,Vinedale.Mouth.983753,0.92738096540971049
H41Di.736046,H57Cb.735926,0.89018677472471475
H41Di.736046,Witch.Stool.984007,0.8958255974153847
H41Di.736046,H56Dh.736028,0.8084126188258538
H41Di.736046,H61Kc.735951,0.80944638002688529
H41Di.736046,H51Tv.736045,0.79668264100966268
H41Di.736046,Ab.reswab.T1.S3.536737,0.9806571301165562
H41Di.736046,NICU.48.1129827,0.95031790899497048
H41Di.736046,Postscript.Stool.983740,0.89017232511829458
H41Di.736046,belly.reswab.TO.S5.536632,0.93526759413000737
H41Di.736046,Tewnac.Rightpalm.983909,0.91299469691631741
H41Di.736046,Starratt.Mouth.983857,0.90098678019717604
H41Di.736046,UNKNOWN.6.984020,0.91895449863657519
H41Di.736046,Innkeeper.Stool.984084,0.90805660453259052
H41Di.736046,January.Forehead.983875,0.91244513100153601
H41Di.736046,Foothill.Rightpalm.983935,0.9005613845583551
H41Di.736046,NZFACE.R1.Browntop.604747,0.9096838109782337
H41Di.736046,Sylvanus.Forehead.983979,0.91238728500505462
H41Di.736046,Digregorio.Stool.983827,0.91360728233457811
H41Di.736046,E1A03BALA.481378,1.0
H41Di.736046,Salti.Stool.983744,0.92812731598517129
H41Di.736046,H25Dh.735938,0.7294493695904376
H41Di.736046,Slades.Leftpalm.983748,0.9184200437727188
H41Di.736046,Pasho.Rightpalm.983838,0.91395867463642344
H41Di.736046,Nobscot.Leftpalm.983756,0.90793107356517366
H41Di.736046,Padanaran.Stool.984042,0.91393633051261647
H41Di.736046,H57Dh.735975,0.77302719786702478
H41Di.736046,Witch.Mouth.983948,0.90383829988264153
